Cycle=1_Fc=2-1_X	Cycle=1_Fc=2-1_Y	Cycle=2_Fc=2-1_X	Cycle=2_Fc=2-1_Y	Cycle=3_Fc=2-1_X	Cycle=3_Fc=2-1_Y	Cycle=4_Fc=2-1_X	Cycle=4_Fc=2-1_Y	Cycle=5_Fc=2-1_X	Cycle=5_Fc=2-1_Y	Cycle=6_Fc=2-1_X	Cycle=6_Fc=2-1_Y	Cycle=7_Fc=2-1_X	Cycle=7_Fc=2-1_Y	Cycle=8_Fc=2-1_X	Cycle=8_Fc=2-1_Y	Cycle=9_Fc=2-1_X	Cycle=9_Fc=2-1_Y	Cycle=10_Fc=2-1_X	Cycle=10_Fc=2-1_Y	Cycle=11_Fc=2-1_X	Cycle=11_Fc=2-1_Y	Cycle=12_Fc=2-1_X	Cycle=12_Fc=2-1_Y	Cycle=13_Fc=2-1_X	Cycle=13_Fc=2-1_Y	Cycle=14_Fc=2-1_X	Cycle=14_Fc=2-1_Y	Cycle=15_Fc=2-1_X	Cycle=15_Fc=2-1_Y	Cycle=16_Fc=2-1_X	Cycle=16_Fc=2-1_Y
182.6	0	182.6	40.3008	182.6	53.4199	182.6	57.25	182.6	58.459	182.6	59.0781	182.6	59.3906	182.6	58.623	182.6	58.7734	182.6	58.9023	182.6	60.7012	182.6	60.1504	182.6	61.5801	182.6	62.918	182.6	64.877	182.6	66.3613
182.7	0	182.7	40.291	182.7	53.4082	182.7	57.2285	182.7	58.4668	182.7	59.0762	182.7	59.3594	182.7	58.6113	182.7	58.7598	182.7	58.8906	182.7	60.6895	182.7	60.1504	182.7	61.6094	182.7	62.916	182.7	64.877	182.7	66.3711
182.8	0	182.8	40.291	182.8	53.4199	182.8	57.2305	182.8	58.4688	182.8	59.0879	182.8	59.3711	182.8	58.6016	182.8	58.7598	182.8	58.8828	182.8	60.6895	182.8	60.1504	182.8	61.5996	182.8	62.918	182.8	64.8984	182.8	66.3711
182.9	0	182.9	40.3008	182.9	53.4004	182.9	57.2305	182.9	58.5078	182.9	59.0781	182.9	59.3711	182.9	58.5918	182.9	58.7637	182.9	58.873	182.9	60.6816	182.9	60.1211	182.9	61.5996	182.9	62.8984	182.9	64.9004	182.9	66.3535
183	0	183	40.3223	183	53.4004	183	57.2305	183	58.5098	183	59.0781	183	59.3613	183	58.584	183	58.7539	183	58.873	183	60.6641	183	60.1211	183	61.582	183	62.8789	183	64.9102	183	66.3535
183.1	0	183.1	40.3613	183.1	53.4199	183.1	57.2305	183.1	58.5371	183.1	59.0879	183.1	59.3906	183.1	58.5918	183.1	58.8027	183.1	58.873	183.1	60.6719	183.1	60.1406	183.1	61.5996	183.1	62.8984	183.1	64.959	183.1	66.3809
183.2	0	183.2	40.2402	183.2	53.3086	183.2	57.1094	183.2	58.4355	183.2	58.9766	183.2	59.2988	183.2	58.4707	183.2	58.7012	183.2	58.7715	183.2	60.5801	183.2	60.0488	183.2	61.5293	183.2	62.7969	183.2	64.8477	183.2	66.2715
183.3	0	183.3	40.4004	183.3	53.4297	183.3	57.2402	183.3	58.5762	183.3	59.0762	183.3	59.3809	183.3	58.5605	183.3	58.8398	183.3	58.8711	183.3	60.6504	183.3	60.1602	183.3	61.6309	183.3	62.8789	183.3	64.9688	183.3	66.3711
183.4	0	183.4	39.8398	183.4	52.8418	183.4	56.6602	183.4	58.1387	183.4	58.5078	183.4	58.8496	183.4	58.002	183.4	58.2715	183.4	58.3027	183.4	60.0703	183.4	59.6094	183.4	61.0898	183.4	62.3477	183.4	64.3887	183.4	65.7227
183.5	0	183.5	39.7383	183.5	52.1582	183.5	55.957	183.5	57.3965	183.5	57.8359	183.5	58.1797	183.5	57.3203	183.5	57.6191	183.5	57.6406	183.5	59.4805	183.5	58.9375	183.5	60.4082	183.5	61.6563	183.5	63.7383	183.5	65.2109
183.6	0	183.6	41.5488	183.6	53.6484	183.6	57.4805	183.6	59.9277	183.6	59.3379	183.6	59.5996	183.6	58.7715	183.6	59.1719	183.6	59.1426	183.6	60.9512	183.6	60.5195	183.6	61.9395	183.6	64.8281	183.6	66.1191	183.6	68.0625
183.7	0	183.7	40.8789	183.7	54.4395	183.7	58.0391	183.7	60.2266	183.7	60.0781	183.7	61.4688	183.7	59.5117	183.7	59.9902	183.7	59.9414	183.7	62.8594	183.7	61.1191	183.7	62.6074	183.7	64.3672	183.7	66.7383	183.7	67.752
183.8	0	183.8	40.2988	183.8	55.6895	183.8	59.8496	183.8	59.1582	183.8	60.2285	183.8	61.3301	183.8	59.791	183.8	60.8105	183.8	60.1523	183.8	62.7988	183.8	63.0977	183.8	64.1895	183.8	63.418	183.8	65.7676	183.8	66.8711
183.9	0	183.9	39.7813	183.9	55.4707	183.9	58.8301	183.9	58.1289	183.9	61.2188	183.9	59.8809	183.9	60.8223	183.9	60.9512	183.9	61.4121	183.9	61.1406	183.9	61.3711	183.9	63.2715	183.9	62.6094	183.9	64.6387	183.9	65.9512
184	0	184	39.5	184	53.9102	184	57.459	184	57.9766	184	61.0371	184	59.209	184	60.4121	184	59.6113	184	60.1113	184	60.3887	184	60.2988	184	62.1191	184	62.4063	184	64.3789	184	65.582
184.1	0	184.1	39.6895	184.1	52.9609	184.1	56.8691	184.1	57.7578	184.1	59.4277	184.1	58.7598	184.1	58.9102	184.1	58.4102	184.1	58.6523	184.1	60.0508	184.1	59.7109	184.1	61.3496	184.1	62.457	184.1	64.1172	184.1	65.6211
184.2	0	184.2	39.5117	184.2	52.4316	184.2	56.2012	184.2	57.709	184.2	58.5977	184.2	58.5313	184.2	57.8926	184.2	57.9414	184.2	58.1113	184.2	59.8809	184.2	59.3203	184.2	60.8496	184.2	62.3184	184.2	64.1289	184.2	65.6426
184.3	0	184.3	39.5078	184.3	52.1992	184.3	56.3477	184.3	57.7266	184.3	58.0449	184.3	58.5078	184.3	57.5684	184.3	57.9199	184.3	57.8809	184.3	59.748	184.3	59.127	184.3	60.707	184.3	62.3164	184.3	64.1367	184.3	65.5898
184.4	0	184.4	39.5723	184.4	52.5215	184.4	56.1699	184.4	57.748	184.4	57.998	184.4	58.5313	184.4	57.7715	184.4	57.8027	184.4	57.9824	184.4	59.8125	184.4	59.3906	184.4	60.7813	184.4	62.2988	184.4	64.1191	184.4	65.5918
184.5	0	184.5	39.5293	184.5	52.3984	184.5	56.2695	184.5	57.6777	184.5	57.9863	184.5	58.5195	184.5	57.7207	184.5	57.7715	184.5	57.9629	184.5	59.791	184.5	59.2598	184.5	60.6895	184.5	62.2168	184.5	64.0371	184.5	65.5313
184.6	0	184.6	39.4492	184.6	52.377	184.6	56.2891	184.6	57.6563	184.6	58.0645	184.6	58.4688	184.6	57.6387	184.6	57.7695	184.6	57.8906	184.6	59.7988	184.6	59.2285	184.6	60.6699	184.6	62.168	184.6	64.0273	184.6	65.5391
184.7	0	184.7	39.4707	184.7	52.4199	184.7	56.3008	184.7	57.6777	184.7	58.1387	184.7	58.5098	184.7	57.6816	184.7	57.8516	184.7	57.9023	184.7	59.8105	184.7	59.2793	184.7	60.6504	184.7	62.1582	184.7	64.0781	184.7	65.5605
184.8	0	184.8	39.4707	184.8	52.4297	184.8	56.291	184.8	57.668	184.8	58.168	184.8	58.5098	184.8	57.7012	184.8	57.832	184.8	57.9004	184.8	59.7695	184.8	59.2598	184.8	60.6504	184.8	62.1387	184.8	64.0781	184.8	65.541
184.9	0	184.9	39.418	184.9	52.3906	184.9	56.25	184.9	57.6367	184.9	58.127	184.9	58.4512	184.9	57.6309	184.9	57.7793	184.9	57.8398	184.9	59.75	184.9	59.2207	184.9	60.6289	184.9	62.0781	184.9	64.0273	184.9	65.502
185	0	185	39.4316	185	52.3809	185	56.2598	185	57.6387	185	58.1191	185	58.4609	185	57.6523	185	57.7813	185	57.8535	185	59.7422	185	59.2109	185	60.6016	185	62.0801	185	64.0098	185	65.4922
185.1	0	185.1	39.3906	185.1	52.3105	185.1	56.209	185.1	57.5879	185.1	58.0781	185.1	58.4004	185.1	57.5723	185.1	57.7324	185.1	57.8027	185.1	59.6914	185.1	59.1602	185.1	60.5488	185.1	62.0176	185.1	63.9902	185.1	65.4707
185.2	0	185.2	39.3008	185.2	52.252	185.2	56.1094	185.2	57.5273	185.2	57.998	185.2	58.3398	185.2	57.502	185.2	57.6523	185.2	57.7012	185.2	59.6016	185.2	59.1094	185.2	60.459	185.2	61.9375	185.2	63.9375	185.2	65.3809
185.3	0	185.3	39.3984	185.3	52.4004	185.3	56.248	185.3	57.6563	185.3	58.1172	185.3	58.4883	185.3	57.6504	185.3	57.7813	185.3	57.8301	185.3	59.7598	185.3	59.2676	185.3	60.5996	185.3	62.0957	185.3	64.0859	185.3	65.5098
185.4	0	185.4	39.6484	185.4	52.6582	185.4	56.5176	185.4	57.9961	185.4	58.3652	185.4	58.709	185.4	57.9199	185.4	58.0313	185.4	58.1504	185.4	60.0488	185.4	59.5293	185.4	60.8887	185.4	62.457	185.4	64.2754	185.4	65.75
185.5	0	185.5	39.8184	185.5	53.0488	185.5	56.9199	185.5	58.127	185.5	58.7461	185.5	59.1387	185.5	58.291	185.5	58.4609	185.5	58.5215	185.5	60.4297	185.5	59.9297	185.5	61.2695	185.5	62.5664	185.5	64.5469	185.5	65.8809
185.6	0	185.6	39.4297	185.6	52.6895	185.6	56.7402	185.6	57.5977	185.6	58.4277	185.6	58.5801	185.6	58.002	185.6	58.1406	185.6	58.2617	185.6	59.8203	185.6	59.6895	185.6	60.9199	185.6	62.1074	185.6	64.0977	185.6	64.9512
185.7	0	185.7	39.4102	185.7	52.6602	185.7	56.4805	185.7	57.459	185.7	58.4473	185.7	58.1504	185.7	58.041	185.7	58.123	185.7	58.332	185.7	59.3613	185.7	59.4102	185.7	60.7598	185.7	62.1582	185.7	64.0078	185.7	65.5723
185.8	0	185.8	39.5	185.8	52.6387	185.8	56.3789	185.8	57.7266	185.8	58.2578	185.8	58.3496	185.8	57.8613	185.8	57.8203	185.8	58.0313	185.8	59.832	185.8	58.8203	185.8	60.3613	185.8	62.1387	185.8	64.0879	185.8	65.5117
185.9	0	185.9	39.4199	185.9	52.5898	185.9	56.4785	185.9	57.6758	185.9	57.8379	185.9	58.5	185.9	57.7324	185.9	57.3906	185.9	57.9219	185.9	59.7402	185.9	59.3906	185.9	60.7109	185.9	62.1484	185.9	64.0586	185.9	65.541
186	0	186	39.3887	186	52.5098	186	56.3984	186	57.6172	186	58.0469	186	58.4395	186	57.6523	186	58.041	186	58.002	186	59.8105	186	59.3398	186	60.7188	186	62.1094	186	64.0391	186	65.502
186.1	0	186.1	39.4219	186.1	52.4805	186.1	56.3203	186.1	57.6094	186.1	58.4492	186.1	58.4512	186.1	57.7344	186.1	57.6934	186.1	57.8945	186.1	59.8418	186.1	59.3516	186.1	60.6602	186.1	62.1094	186.1	64.0313	186.1	65.4922
186.2	0	186.2	39.4395	186.2	52.4609	186.2	56.3086	186.2	57.6074	186.2	58.248	186.2	58.4902	186.2	57.7422	186.2	57.9121	186.2	57.9121	186.2	59.8398	186.2	59.3301	186.2	60.6406	186.2	62.1387	186.2	64.0371	186.2	65.4805
186.3	0	186.3	39.4004	186.3	52.4414	186.3	56.2988	186.3	57.6074	186.3	58.1875	186.3	58.4512	186.3	57.7109	186.3	57.8125	186.3	57.8711	186.3	59.8008	186.3	59.3086	186.3	60.6191	186.3	62.1172	186.3	64.0176	186.3	65.4609
186.4	0	186.4	39.4316	186.4	52.4805	186.4	56.3301	186.4	57.6191	186.4	58.209	186.4	58.502	186.4	57.7305	186.4	57.832	186.4	57.9121	186.4	59.832	186.4	59.3203	186.4	60.6309	186.4	62.1191	186.4	64.0488	186.4	65.4922
186.5	0	186.5	39.3984	186.5	52.4805	186.5	56.3203	186.5	57.5859	186.5	58.1777	186.5	58.5098	186.5	57.7207	186.5	57.8301	186.5	57.9512	186.5	59.8203	186.5	59.3086	186.5	60.6309	186.5	62.0977	186.5	64.0293	186.5	65.4727
186.6	0	186.6	39.4102	186.6	52.4805	186.6	56.3398	186.6	57.5879	186.6	58.1973	186.6	58.5098	186.6	57.7129	186.6	57.8516	186.6	57.9629	186.6	59.8125	186.6	59.291	186.6	60.6191	186.6	62.0996	186.6	64.0176	186.6	65.4707
186.7	0	186.7	39.4199	186.7	52.4902	186.7	56.3379	186.7	57.5879	186.7	58.1855	186.7	58.5293	186.7	57.7227	186.7	57.8516	186.7	57.9609	186.7	59.8203	186.7	59.2793	186.7	60.6289	186.7	62.0879	186.7	64.0273	186.7	65.4707
186.8	0	186.8	39.4199	186.8	52.459	186.8	56.3379	186.8	57.5879	186.8	58.1758	186.8	58.5098	186.8	57.709	186.8	57.8398	186.8	57.9414	186.8	59.8086	186.8	59.2773	186.8	60.6289	186.8	62.0859	186.8	64.0078	186.8	65.4609
186.9	0	186.9	39.4297	186.9	52.4707	186.9	56.3301	186.9	57.5859	186.9	58.1777	186.9	58.5293	186.9	57.7305	186.9	57.8516	186.9	57.9492	186.9	59.8008	186.9	59.2793	186.9	60.6504	186.9	62.1074	186.9	64.0176	186.9	65.4707
187	0	187	39.4316	187	52.4805	187	56.3496	187	57.6094	187	58.209	187	58.543	187	57.7344	187	57.873	187	57.9727	187	59.8223	187	59.2813	187	60.6719	187	62.1309	187	64.0508	187	65.4824
187.1	0	187.1	39.4395	187.1	52.5	187.1	56.3496	187.1	57.6074	187.1	58.1875	187.1	58.5508	187.1	57.7227	187.1	57.8711	187.1	57.9727	187.1	59.832	187.1	59.3008	187.1	60.6895	187.1	62.1289	187.1	64.0488	187.1	65.502
187.2	0	187.2	39.4785	187.2	52.5176	187.2	56.3672	187.2	57.5762	187.2	58.207	187.2	58.5879	187.2	57.752	187.2	57.8906	187.2	58	187.2	59.8711	187.2	59.3203	187.2	60.7285	187.2	62.168	187.2	64.0762	187.2	65.5391
187.3	0	187.3	39.3691	187.3	52.3984	187.3	56.2578	187.3	57.4258	187.3	58.1055	187.3	58.4688	187.3	57.6289	187.3	57.7793	187.3	57.8613	187.3	59.7598	187.3	59.1992	187.3	60.6094	187.3	62.0566	187.3	63.9473	187.3	65.4004
187.4	0	187.4	39.7207	187.4	52.7207	187.4	56.5293	187.4	57.709	187.4	58.4082	187.4	58.7695	187.4	57.9414	187.4	58.0918	187.4	58.1914	187.4	60.082	187.4	59.5098	187.4	60.9492	187.4	62.457	187.4	64.2285	187.4	65.7227
187.5	0	187.5	39.5488	187.5	52.9492	187.5	56.7188	187.5	57.8184	187.5	58.6484	187.5	58.9004	187.5	58.1523	187.5	58.3008	187.5	58.3711	187.5	60.2891	187.5	59.6895	187.5	61.1602	187.5	62.4375	187.5	64.498	187.5	65.8926
187.6	0	187.6	38.5215	187.6	52.1016	187.6	55.9414	187.6	56.748	187.6	57.7891	187.6	58.1816	187.6	57.2832	187.6	57.4336	187.6	57.5625	187.6	59.4922	187.6	58.8809	187.6	60.2988	187.6	60.7188	187.6	63.1699	187.6	64.1211
187.7	0	187.7	39.5	187.7	52.0605	187.7	55.8887	187.7	56.9766	187.7	57.7676	187.7	57.3594	187.7	57.3027	187.7	57.3711	187.7	57.5117	187.7	58.5605	187.7	58.8691	187.7	60.2188	187.7	62.168	187.7	63.2578	187.7	65.1719
187.8	0	187.8	39.2598	187.8	51.5996	187.8	54.9277	187.8	57.4863	187.8	57.8047	187.8	58.1504	187.8	57.3398	187.8	57.3594	187.8	57.5605	187.8	59.5703	187.8	57.8301	187.8	59.5781	187.8	62.1387	187.8	63.9473	187.8	65.2813
187.9	0	187.9	39.4395	187.9	51.8809	187.9	56.3203	187.9	57.5195	187.9	57.3574	187.9	58.4707	187.9	56.582	187.9	56.8223	187.9	56.6914	187.9	59.7207	187.9	59.4512	187.9	60.3418	187.9	62.0586	187.9	63.9785	187.9	65.3828
188	0	188	39.3906	188	52.502	188	56.4316	188	57.5703	188	57.7988	188	58.5703	188	57.4824	188	57.9727	188	58.1035	188	59.8125	188	59.2617	188	60.6523	188	62.1094	188	64.1309	188	65.502
188.1	0	188.1	39.4492	188.1	52.7695	188.1	56.4297	188.1	57.668	188.1	58.4277	188.1	58.6602	188.1	57.8906	188.1	58.041	188.1	58.3008	188.1	59.9297	188.1	59.4102	188.1	60.8379	188.1	62.1875	188.1	64.168	188.1	65.5801
188.2	0	188.2	39.4805	188.2	52.7813	188.2	56.5293	188.2	57.7188	188.2	58.4785	188.2	58.6992	188.2	57.9414	188.2	58.2305	188.2	58.252	188.2	59.9902	188.2	59.4902	188.2	60.8496	188.2	62.1992	188.2	64.1992	188.2	65.6719
188.3	0	188.3	39.5215	188.3	52.7715	188.3	56.6094	188.3	57.8086	188.3	58.5762	188.3	58.7402	188.3	58.0605	188.3	58.2402	188.3	58.3535	188.3	60.0313	188.3	59.5313	188.3	60.9395	188.3	62.2676	188.3	64.2188	188.3	65.6523
188.4	0	188.4	39.4805	188.4	52.8496	188.4	56.6797	188.4	57.8281	188.4	58.6563	188.4	58.7305	188.4	58.1523	188.4	58.252	188.4	58.4336	188.4	60.0918	188.4	59.5605	188.4	60.9902	188.4	62.2285	188.4	64.2285	188.4	65.6328
188.5	0	188.5	39.4414	188.5	52.8711	188.5	56.7793	188.5	57.7988	188.5	58.6875	188.5	58.752	188.5	58.1934	188.5	58.3027	188.5	58.4512	188.5	60.0918	188.5	59.5625	188.5	61	188.5	62.1797	188.5	64.209	188.5	65.5605
188.6	0	188.6	39.4414	188.6	52.8711	188.6	56.7617	188.6	57.7793	188.6	58.6777	188.6	58.7402	188.6	58.3125	188.6	58.332	188.6	58.4922	188.6	60.0723	188.6	59.5508	188.6	61.0703	188.6	62.1699	188.6	64.2305	188.6	65.5215
188.7	0	188.7	39.3789	188.7	52.8691	188.7	56.7402	188.7	57.7266	188.7	58.6973	188.7	58.709	188.7	58.2813	188.7	58.3008	188.7	58.4805	188.7	60.041	188.7	59.4688	188.7	61.0195	188.7	62.127	188.7	64.168	188.7	65.502
188.8	0	188.8	39.3926	188.8	52.832	188.8	56.7109	188.8	57.6895	188.8	58.6797	188.8	58.6797	188.8	58.2422	188.8	58.2617	188.8	58.4434	188.8	60.0625	188.8	59.4805	188.8	60.9922	188.8	62.0996	188.8	64.1289	188.8	65.4922
188.9	0	188.9	39.4004	188.9	52.8301	188.9	56.7012	188.9	57.6875	188.9	58.6699	188.9	58.7207	188.9	58.2207	188.9	58.2617	188.9	58.4121	188.9	60.0215	188.9	59.5117	188.9	61	188.9	62.1191	188.9	64.1289	188.9	65.5039
189	0	189	39.4102	189	52.8594	189	56.7188	189	57.707	189	58.668	189	58.7402	189	58.2324	189	58.293	189	58.4434	189	60.0313	189	59.5293	189	61	189	62.1465	189	64.1582	189	65.502
189.1	0	189.1	39.3301	189.1	52.8203	189.1	56.6699	189.1	57.668	189.1	58.6484	189.1	58.6895	189.1	58.1836	189.1	58.2422	189.1	58.3926	189.1	59.9902	189.1	59.4922	189.1	60.9512	189.1	62.0488	189.1	64.1191	189.1	65.4336
189.2	0	189.2	39.3086	189.2	52.75	189.2	56.5996	189.2	57.6172	189.2	58.5957	189.2	58.6387	189.2	58.1406	189.2	58.2109	189.2	58.3496	189.2	59.9102	189.2	59.4688	189.2	60.918	189.2	62.0273	189.2	64.0586	189.2	65.4297
189.3	0	189.3	39.3008	189.3	52.6797	189.3	56.5078	189.3	57.6172	189.3	58.5469	189.3	58.6094	189.3	58.1113	189.3	58.1719	189.3	58.3125	189.3	59.9004	189.3	59.4004	189.3	60.8691	189.3	62.0273	189.3	64.0488	189.3	65.4121
189.4	0	189.4	39.2891	189.4	52.6602	189.4	56.4805	189.4	57.5977	189.4	58.5078	189.4	58.5898	189.4	58.0625	189.4	58.1211	189.4	58.2109	189.4	59.8809	189.4	59.4004	189.4	60.8691	189.4	62.0371	189.4	64.0566	189.4	65.4121
189.5	0	189.5	39.2813	189.5	52.6602	189.5	56.4883	189.5	57.6074	189.5	58.4688	189.5	58.5898	189.5	58.0527	189.5	58.123	189.5	58.2031	189.5	59.8711	189.5	59.3887	189.5	60.8398	189.5	62.0488	189.5	64.0586	189.5	65.4316
189.6	0	189.6	39.2695	189.6	52.6387	189.6	56.4688	189.6	57.5879	189.6	58.457	189.6	58.5801	189.6	58.0313	189.6	58.1094	189.6	58.1816	189.6	59.8398	189.6	59.3984	189.6	60.8184	189.6	62.0469	189.6	64.0293	189.6	65.4219
189.7	0	189.7	39.25	189.7	52.6211	189.7	56.4492	189.7	57.5586	189.7	58.4375	189.7	58.5605	189.7	58.0098	189.7	58.1016	189.7	58.1211	189.7	59.8203	189.7	59.3711	189.7	60.8105	189.7	62.0371	189.7	64.0371	189.7	65.4121
189.8	0	189.8	39.25	189.8	52.5996	189.8	56.4395	189.8	57.5488	189.8	58.418	189.8	58.5605	189.8	58.002	189.8	58.082	189.8	58.0918	189.8	59.8008	189.8	59.3691	189.8	60.8105	189.8	62.0176	189.8	64.0293	189.8	65.4004
189.9	0	189.9	39.2695	189.9	52.5703	189.9	56.4082	189.9	57.5566	189.9	58.416	189.9	58.5293	189.9	57.9824	189.9	58.0703	189.9	58.0703	189.9	59.8105	189.9	59.3496	189.9	60.8086	189.9	62.0176	189.9	64.0273	189.9	65.4004
190	0	190	39.2715	190	52.5684	190	56.4199	190	57.5469	190	58.3965	190	58.541	190	57.9805	190	58.0703	190	58.0527	190	59.8105	190	59.3613	190	60.8008	190	62.0273	190	64.0391	190	65.4219
190.1	0	190.1	39.2598	190.1	52.5195	190.1	56.3691	190.1	57.5156	190.1	58.3574	190.1	58.5098	190.1	57.9512	190.1	58.0215	190.1	58.0117	190.1	59.7598	190.1	59.3086	190.1	60.7578	190.1	61.998	190.1	64.0078	190.1	65.3906
190.2	0	190.2	39.25	190.2	52.4805	190.2	56.3496	190.2	57.5273	190.2	58.3477	190.2	58.5	190.2	57.9121	190.2	57.9922	190.2	57.9824	190.2	59.752	190.2	59.2715	190.2	60.7598	190.2	62.0273	190.2	63.9883	190.2	65.4121
190.3	0	190.3	39.2598	190.3	52.4883	190.3	56.3691	190.3	57.5469	190.3	58.3359	190.3	58.5195	190.3	57.9316	190.3	57.9805	190.3	57.9512	190.3	59.7988	190.3	59.2578	190.3	60.7695	190.3	62.0273	190.3	63.998	190.3	65.4004
190.4	0	190.4	39.2793	190.4	52.5391	190.4	56.4395	190.4	57.5781	190.4	58.377	190.4	58.5488	190.4	57.9512	190.4	58.0313	190.4	57.9609	190.4	59.7891	190.4	59.3184	190.4	60.8203	190.4	62.0469	190.4	64.0371	190.4	65.4199
190.5	0	190.5	39.291	190.5	52.541	190.5	56.4395	190.5	57.5879	190.5	58.3965	190.5	58.5391	190.5	57.9414	190.5	58.043	190.5	58.002	190.5	59.8008	190.5	59.3105	190.5	60.8086	190.5	62.0586	190.5	64.0293	190.5	65.4121
190.6	0	190.6	39.2617	190.6	52.4902	190.6	56.3711	190.6	57.5488	190.6	58.3672	190.6	58.4902	190.6	57.9219	190.6	57.9824	190.6	57.9219	190.6	59.75	190.6	59.2793	190.6	60.7695	190.6	62.0195	190.6	63.998	190.6	65.3711
190.7	0	190.7	39.2988	190.7	52.5	190.7	56.3672	190.7	57.5469	190.7	58.377	190.7	58.5195	190.7	57.9004	190.7	57.9883	190.7	57.9414	190.7	59.7891	190.7	59.2988	190.7	60.7676	190.7	62.0352	190.7	64.0273	190.7	65.3887
190.8	0	190.8	39.2617	190.8	52.4707	190.8	56.3301	190.8	57.5371	190.8	58.3379	190.8	58.4902	190.8	57.873	190.8	57.9316	190.8	57.9316	190.8	59.7617	190.8	59.291	190.8	60.7305	190.8	62.0273	190.8	64.0098	190.8	65.3809
190.9	0	190.9	39.25	190.9	52.4707	190.9	56.2988	190.9	57.5273	190.9	58.3164	190.9	58.4902	190.9	57.8711	190.9	57.9316	190.9	57.9219	190.9	59.7402	190.9	59.291	190.9	60.7188	190.9	62.0781	190.9	64.0176	190.9	65.3711
191	0	191	39.2793	191	52.4316	191	56.2598	191	57.4785	191	58.2578	191	58.4512	191	57.8105	191	57.8906	191	57.8828	191	59.7109	191	59.2598	191	60.6602	191	62.0391	191	63.9883	191	65.3613
191.1	0	191.1	39.2402	191.1	52.4102	191.1	56.2305	191.1	57.498	191.1	58.248	191.1	58.4395	191.1	57.8008	191.1	57.8711	191.1	57.8828	191.1	59.7207	191.1	59.2402	191.1	60.6504	191.1	61.998	191.1	63.998	191.1	65.3535
191.2	0	191.2	39.2402	191.2	52.3398	191.2	56.1816	191.2	57.4492	191.2	58.1895	191.2	58.3809	191.2	57.7422	191.2	57.8027	191.2	57.8027	191.2	59.6699	191.2	59.2305	191.2	60.5996	191.2	61.959	191.2	63.9707	191.2	65.3008
191.3	0	191.3	39.2715	191.3	52.3906	191.3	56.1582	191.3	57.4883	191.3	58.209	191.3	58.3906	191.3	57.7422	191.3	57.8418	191.3	57.8516	191.3	59.6816	191.3	59.2695	191.3	60.5996	191.3	61.9688	191.3	64.0195	191.3	65.3223
191.4	0	191.4	39.5605	191.4	52.6211	191.4	56.4395	191.4	57.7285	191.4	58.4863	191.4	58.6699	191.4	58.0215	191.4	58.1016	191.4	58.1309	191.4	59.9414	191.4	59.541	191.4	60.8398	191.4	62.2266	191.4	64.2871	191.4	65.5918
191.5	0	191.5	39.1309	191.5	52.5508	191.5	56.3496	191.5	57.7383	191.5	58.3867	191.5	58.5801	191.5	57.9219	191.5	58.0215	191.5	58.082	191.5	59.8613	191.5	59.4199	191.5	60.7402	191.5	62.1289	191.5	64.209	191.5	65.4023
191.6	0	191.6	39.209	191.6	52.3203	191.6	56.1387	191.6	57.8262	191.6	58.1777	191.6	58.3203	191.6	57.7109	191.6	57.8008	191.6	57.8711	191.6	59.6406	191.6	59.1387	191.6	60.5195	191.6	61.7969	191.6	64.3594	191.6	65.1816
191.7	0	191.7	39.0508	191.7	52.1797	191.7	56.0703	191.7	56.957	191.7	58.0684	191.7	57.9512	191.7	57.6113	191.7	57.7324	191.7	57.7227	191.7	59.2422	191.7	59	191.7	60.3809	191.7	61.7383	191.7	63.498	191.7	64.9512
191.8	0	191.8	39.2188	191.8	52.209	191.8	56.3887	191.8	57.3164	191.8	58.166	191.8	58.0684	191.8	57.6992	191.8	58.1191	191.8	58.0605	191.8	59.3789	191.8	59.0684	191.8	60.5176	191.8	61.8965	191.8	63.707	191.8	65.3301
191.9	0	191.9	38.3594	191.9	51.5488	191.9	55.0703	191.9	56.668	191.9	57.4766	191.9	57.5508	191.9	56.7422	191.9	56.832	191.9	56.8027	191.9	58.7715	191.9	58.2012	191.9	59.7402	191.9	61.2578	191.9	63.1895	191.9	64.4727
192	0	192	38.6699	192	50.7305	192	54.6289	192	56.0781	192	56.6758	192	56.9004	192	56.1211	192	56.2129	192	56.3809	192	58.2324	192	57.6289	192	59.2793	192	60.7988	192	62.6387	192	64.3105
192.1	0	192.1	38.9492	192.1	50.5684	192.1	54.5078	192.1	56.4863	192.1	56.3457	192.1	56.9082	192.1	56.0488	192.1	56.2891	192.1	56.2813	192.1	58.1875	192.1	57.459	192.1	58.877	192.1	60.5176	192.1	63.0762	192.1	64.9199
192.2	0	192.2	39.1699	192.2	50.2207	192.2	54.2891	192.2	57.2188	192.2	55.8672	192.2	57.1602	192.2	55.6914	192.2	55.7617	192.2	55.8223	192.2	58.5195	192.2	57.3809	192.2	58.5898	192.2	60.6074	192.2	63.4492	192.2	64.6504
192.3	0	192.3	39.1699	192.3	49.8301	192.3	54.8984	192.3	56.707	192.3	55.8867	192.3	57.1309	192.3	55.6719	192.3	56.1914	192.3	56.0313	192.3	58.4395	192.3	57.9277	192.3	58.3691	192.3	61.2871	192.3	63.127	192.3	65.0313
