Cycle=1_Fc=2-1_X	Cycle=1_Fc=2-1_Y	Cycle=2_Fc=2-1_X	Cycle=2_Fc=2-1_Y	Cycle=3_Fc=2-1_X	Cycle=3_Fc=2-1_Y	Cycle=4_Fc=2-1_X	Cycle=4_Fc=2-1_Y	Cycle=5_Fc=2-1_X	Cycle=5_Fc=2-1_Y	Cycle=6_Fc=2-1_X	Cycle=6_Fc=2-1_Y	Cycle=7_Fc=2-1_X	Cycle=7_Fc=2-1_Y	Cycle=8_Fc=2-1_X	Cycle=8_Fc=2-1_Y	Cycle=9_Fc=2-1_X	Cycle=9_Fc=2-1_Y	Cycle=10_Fc=2-1_X	Cycle=10_Fc=2-1_Y	Cycle=11_Fc=2-1_X	Cycle=11_Fc=2-1_Y	Cycle=12_Fc=2-1_X	Cycle=12_Fc=2-1_Y	Cycle=13_Fc=2-1_X	Cycle=13_Fc=2-1_Y	Cycle=14_Fc=2-1_X	Cycle=14_Fc=2-1_Y	Cycle=15_Fc=2-1_X	Cycle=15_Fc=2-1_Y	Cycle=16_Fc=2-1_X	Cycle=16_Fc=2-1_Y
159.6	0	159.6	46.3398	159.6	55.4805	159.6	59.4707	159.6	63.5996	159.6	64.9688	159.6	67.3398	159.6	68.6797	159.6	70.127	159.6	71.4004	159.6	71.7695	159.6	75.9102	159.6	76.2207	159.6	78.6094	159.6	79.9688	159.6	82.6816
159.7	0	159.7	46.3398	159.7	55.4824	159.7	59.4531	159.7	63.5898	159.7	64.9492	159.7	67.3301	159.7	68.6602	159.7	70.1191	159.7	71.3906	159.7	71.7598	159.7	75.8906	159.7	76.2109	159.7	78.5996	159.7	79.9707	159.7	82.6816
159.8	0	159.8	46.3281	159.8	55.4609	159.8	59.4414	159.8	63.5684	159.8	64.9473	159.8	67.3281	159.8	68.6387	159.8	70.1074	159.8	71.3926	159.8	71.7402	159.8	75.8906	159.8	76.2012	159.8	78.5781	159.8	79.959	159.8	82.6602
159.9	0	159.9	46.3301	159.9	55.4609	159.9	59.4512	159.9	63.5488	159.9	64.9492	159.9	67.3086	159.9	68.6191	159.9	70.0977	159.9	71.4023	159.9	71.75	159.9	75.8711	159.9	76.1914	159.9	78.5781	159.9	79.9492	159.9	82.6719
160	0	160	46.3301	160	55.4609	160	59.4727	160	63.5605	160	64.9395	160	67.3203	160	68.6094	160	70.0898	160	71.3828	160	71.7402	160	75.8809	160	76.1816	160	78.5898	160	79.9609	160	82.6328
160.1	0	160.1	46.3086	160.1	55.4609	160.1	59.4707	160.1	63.5488	160.1	64.9082	160.1	67.3086	160.1	68.6191	160.1	70.0781	160.1	71.3613	160.1	71.7188	160.1	75.8906	160.1	76.1699	160.1	78.5781	160.1	79.9492	160.1	82.6309
160.2	0	160.2	46.2891	160.2	55.4707	160.2	59.4629	160.2	63.5488	160.2	64.8984	160.2	67.2988	160.2	68.6094	160.2	70.0586	160.2	71.3516	160.2	71.709	160.2	75.8809	160.2	76.1699	160.2	78.5781	160.2	79.9395	160.2	82.6328
160.3	0	160.3	46.3008	160.3	55.4922	160.3	59.4727	160.3	63.5391	160.3	64.8984	160.3	67.3203	160.3	68.6309	160.3	70.0703	160.3	71.3438	160.3	71.6992	160.3	75.8906	160.3	76.1816	160.3	78.5801	160.3	79.9395	160.3	82.6523
160.4	0	160.4	46.2988	160.4	55.4707	160.4	59.4707	160.4	63.5488	160.4	64.8789	160.4	67.3379	160.4	68.5996	160.4	70.0586	160.4	71.332	160.4	71.6992	160.4	75.8691	160.4	76.1699	160.4	78.5684	160.4	79.9395	160.4	82.6504
160.5	0	160.5	46.2793	160.5	55.4414	160.5	59.4531	160.5	63.5195	160.5	64.8496	160.5	67.2988	160.5	68.5703	160.5	70.0195	160.5	71.3125	160.5	71.6797	160.5	75.8398	160.5	76.1406	160.5	78.5391	160.5	79.9004	160.5	82.6016
160.6	0	160.6	46.291	160.6	55.4414	160.6	59.4727	160.6	63.5195	160.6	64.8809	160.6	67.3105	160.6	68.5801	160.6	70.0313	160.6	71.334	160.6	71.6895	160.6	75.8516	160.6	76.1406	160.6	78.5488	160.6	79.9102	160.6	82.6133
160.7	0	160.7	46.2813	160.7	55.4102	160.7	59.4707	160.7	63.5195	160.7	64.8594	160.7	67.3105	160.7	68.5898	160.7	70.0293	160.7	71.332	160.7	71.6895	160.7	75.8496	160.7	76.1406	160.7	78.5391	160.7	79.8887	160.7	82.6113
160.8	0	160.8	46.2617	160.8	55.3809	160.8	59.4629	160.8	63.5098	160.8	64.8516	160.8	67.2715	160.8	68.5703	160.8	70.0195	160.8	71.3125	160.8	71.6699	160.8	75.8301	160.8	76.1113	160.8	78.5195	160.8	79.8691	160.8	82.5723
160.9	0	160.9	46.2617	160.9	55.3926	160.9	59.4629	160.9	63.5195	160.9	64.8613	160.9	67.2813	160.9	68.5918	160.9	70.0215	160.9	71.3125	160.9	71.6699	160.9	75.8203	160.9	76.1211	160.9	78.541	160.9	79.8809	160.9	82.5625
161	0	161	46.25	161	55.3613	161	59.4414	161	63.498	161	64.8398	161	67.2598	161	68.5801	161	70.0195	161	71.2715	161	71.6602	161	75.8105	161	76.0996	161	78.5098	161	79.8496	161	82.5313
161.1	0	161.1	46.252	161.1	55.3809	161.1	59.4316	161.1	63.4805	161.1	64.8398	161.1	67.2422	161.1	68.5723	161.1	70	161.1	71.2637	161.1	71.6602	161.1	75.8008	161.1	76.0918	161.1	78.5	161.1	79.8398	161.1	82.5332
161.2	0	161.2	46.2598	161.2	55.3594	161.2	59.4199	161.2	63.4688	161.2	64.8398	161.2	67.2598	161.2	68.5703	161.2	69.9902	161.2	71.2617	161.2	71.6484	161.2	75.7793	161.2	76.0801	161.2	78.4805	161.2	79.8281	161.2	82.5215
161.3	0	161.3	46.252	161.3	55.3418	161.3	59.4023	161.3	63.4395	161.3	64.8203	161.3	67.2305	161.3	68.5605	161.3	69.9805	161.3	71.2324	161.3	71.6191	161.3	75.7598	161.3	76.0605	161.3	78.4414	161.3	79.8086	161.3	82.5117
161.4	0	161.4	46.2402	161.4	55.3203	161.4	59.3906	161.4	63.4473	161.4	64.8184	161.4	67.209	161.4	68.5508	161.4	69.9688	161.4	71.25	161.4	71.6191	161.4	75.748	161.4	76.0391	161.4	78.4297	161.4	79.7988	161.4	82.4902
161.5	0	161.5	46.2402	161.5	55.3105	161.5	59.3711	161.5	63.4277	161.5	64.7988	161.5	67.2012	161.5	68.5508	161.5	69.959	161.5	71.2422	161.5	71.6191	161.5	75.7402	161.5	76.0293	161.5	78.4102	161.5	79.7988	161.5	82.4805
161.6	0	161.6	46.2402	161.6	55.3203	161.6	59.3711	161.6	63.4199	161.6	64.8008	161.6	67.2109	161.6	68.5508	161.6	69.959	161.6	71.2227	161.6	71.6094	161.6	75.7402	161.6	76.0313	161.6	78.4102	161.6	79.8086	161.6	82.4824
161.7	0	161.7	46.2402	161.7	55.3203	161.7	59.3594	161.7	63.4199	161.7	64.7891	161.7	67.1895	161.7	68.5293	161.7	69.9395	161.7	71.2109	161.7	71.5879	161.7	75.7285	161.7	76.0117	161.7	78.3789	161.7	79.7969	161.7	82.4707
161.8	0	161.8	46.2402	161.8	55.3203	161.8	59.3516	161.8	63.4004	161.8	64.7988	161.8	67.1797	161.8	68.5313	161.8	69.918	161.8	71.1816	161.8	71.5996	161.8	75.7383	161.8	76.002	161.8	78.3691	161.8	79.7891	161.8	82.4609
161.9	0	161.9	46.25	161.9	55.3203	161.9	59.332	161.9	63.3809	161.9	64.791	161.9	67.1797	161.9	68.5117	161.9	69.9102	161.9	71.1914	161.9	71.6016	161.9	75.7188	161.9	75.9824	161.9	78.3594	161.9	79.7598	161.9	82.4609
162	0	162	46.2402	162	55.2988	162	59.3105	162	63.3594	162	64.7793	162	67.1602	162	68.5	162	69.8984	162	71.1797	162	71.5703	162	75.6875	162	75.9609	162	78.3281	162	79.748	162	82.4512
162.1	0	162.1	46.2598	162.1	55.3105	162.1	59.3398	162.1	63.3594	162.1	64.7891	162.1	67.1504	162.1	68.5	162.1	69.8984	162.1	71.1914	162.1	71.5703	162.1	75.6992	162.1	75.9707	162.1	78.3496	162.1	79.7285	162.1	82.4609
162.2	0	162.2	46.2598	162.2	55.2793	162.2	59.3301	162.2	63.3594	162.2	64.7891	162.2	67.1504	162.2	68.5	162.2	69.8984	162.2	71.1816	162.2	71.5508	162.2	75.6992	162.2	75.9414	162.2	78.3496	162.2	79.709	162.2	82.4609
162.3	0	162.3	46.25	162.3	55.2617	162.3	59.3105	162.3	63.3516	162.3	64.7793	162.3	67.1406	162.3	68.4805	162.3	69.9004	162.3	71.1719	162.3	71.541	162.3	75.6797	162.3	75.9219	162.3	78.3203	162.3	79.6895	162.3	82.4512
162.4	0	162.4	46.2383	162.4	55.2617	162.4	59.3086	162.4	63.3496	162.4	64.7676	162.4	67.1289	162.4	68.459	162.4	69.9082	162.4	71.1504	162.4	71.5508	162.4	75.6777	162.4	75.9297	162.4	78.2891	162.4	79.6777	162.4	82.4492
162.5	0	162.5	46.2207	162.5	55.2422	162.5	59.291	162.5	63.3398	162.5	64.75	162.5	67.1094	162.5	68.4297	162.5	69.9082	162.5	71.1113	162.5	71.541	162.5	75.6582	162.5	75.9004	162.5	78.2793	162.5	79.6582	162.5	82.4316
162.6	0	162.6	46.2012	162.6	55.2227	162.6	59.2715	162.6	63.3008	162.6	64.7598	162.6	67.1094	162.6	68.4004	162.6	69.8887	162.6	71.0918	162.6	71.5117	162.6	75.6387	162.6	75.8711	162.6	78.2793	162.6	79.6191	162.6	82.4023
162.7	0	162.7	46.1992	162.7	55.2109	162.7	59.2695	162.7	63.2891	162.7	64.7383	162.7	67.0879	162.7	68.3789	162.7	69.8887	162.7	71.0898	162.7	71.5	162.7	75.6172	162.7	75.8711	162.7	78.2891	162.7	79.5879	162.7	82.3809
162.8	0	162.8	46.1895	162.8	55.1914	162.8	59.25	162.8	63.25	162.8	64.7285	162.8	67.0801	162.8	68.3691	162.8	69.8594	162.8	71.0605	162.8	71.4805	162.8	75.5781	162.8	75.8418	162.8	78.2891	162.8	79.5586	162.8	82.3711
162.9	0	162.9	46.1699	162.9	55.1719	162.9	59.2305	162.9	63.25	162.9	64.6797	162.9	67.0703	162.9	68.3301	162.9	69.8496	162.9	71.0313	162.9	71.4609	162.9	75.5488	162.9	75.832	162.9	78.2695	162.9	79.5488	162.9	82.3516
163	0	163	46.1602	163	55.1719	163	59.2402	163	63.2598	163	64.6699	163	67.0703	163	68.3105	163	69.8496	163	71.0215	163	71.4609	163	75.5605	163	75.8516	163	78.2598	163	79.5703	163	82.332
163.1	0	163.1	46.1484	163.1	55.1719	163.1	59.2305	163.1	63.25	163.1	64.668	163.1	67.0586	163.1	68.2988	163.1	69.8184	163.1	71.0098	163.1	71.4395	163.1	75.5488	163.1	75.8398	163.1	78.2285	163.1	79.5684	163.1	82.3203
163.2	0	163.2	46.1191	163.2	55.1523	163.2	59.1895	163.2	63.2402	163.2	64.6387	163.2	67.0391	163.2	68.291	163.2	69.7988	163.2	70.9805	163.2	71.4199	163.2	75.5293	163.2	75.832	163.2	78.1992	163.2	79.5391	163.2	82.291
163.3	0	163.3	46.1191	163.3	55.1719	163.3	59.2109	163.3	63.25	163.3	64.6387	163.3	67.0488	163.3	68.291	163.3	69.8184	163.3	70.9922	163.3	71.418	163.3	75.5293	163.3	75.8516	163.3	78.1992	163.3	79.5391	163.3	82.3008
163.4	0	163.4	46.0996	163.4	55.1621	163.4	59.2012	163.4	63.25	163.4	64.6191	163.4	67.0293	163.4	68.2715	163.4	69.7891	163.4	70.9727	163.4	71.4102	163.4	75.5195	163.4	75.8418	163.4	78.1992	163.4	79.5195	163.4	82.2715
163.5	0	163.5	46.1211	163.5	55.1621	163.5	59.2109	163.5	63.2598	163.5	64.6191	163.5	67.041	163.5	68.291	163.5	69.8086	163.5	71.002	163.5	71.3984	163.5	75.5098	163.5	75.8223	163.5	78.2109	163.5	79.5078	163.5	82.2715
163.6	0	163.6	46.1191	163.6	55.1504	163.6	59.1992	163.6	63.2383	163.6	64.6172	163.6	67.0195	163.6	68.2695	163.6	69.7988	163.6	70.9902	163.6	71.377	163.6	75.5098	163.6	75.8203	163.6	78.1992	163.6	79.498	163.6	82.2402
163.7	0	163.7	46.1191	163.7	55.1699	163.7	59.2188	163.7	63.248	163.7	64.6074	163.7	67.0195	163.7	68.2793	163.7	69.7871	163.7	71.0195	163.7	71.377	163.7	75.5195	163.7	75.8301	163.7	78.1992	163.7	79.5078	163.7	82.2402
163.8	0	163.8	46.1094	163.8	55.1602	163.8	59.2188	163.8	63.25	163.8	64.6172	163.8	67.0195	163.8	68.2891	163.8	69.7891	163.8	71	163.8	71.3789	163.8	75.5098	163.8	75.8301	163.8	78.1895	163.8	79.5176	163.8	82.2402
163.9	0	163.9	46.1211	163.9	55.1836	163.9	59.2402	163.9	63.291	163.9	64.6191	163.9	67.041	163.9	68.3008	163.9	69.8008	163.9	71.0313	163.9	71.3906	163.9	75.5508	163.9	75.8418	163.9	78.2012	163.9	79.541	163.9	82.252
164	0	164	46.1406	164	55.1914	164	59.252	164	63.2813	164	64.6406	164	67.0508	164	68.3125	164	69.8008	164	71.043	164	71.3691	164	75.5508	164	75.8516	164	78.2012	164	79.5195	164	82.252
164.1	0	164.1	46.1211	164.1	55.1719	164.1	59.2227	164.1	63.2715	164.1	64.6309	164.1	67.0313	164.1	68.3125	164.1	69.791	164.1	71.0234	164.1	71.3398	164.1	75.5313	164.1	75.832	164.1	78.1621	164.1	79.5	164.1	82.2324
164.2	0	164.2	46.1309	164.2	55.1426	164.2	59.2227	164.2	63.2617	164.2	64.6211	164.2	66.9922	164.2	68.291	164.2	69.7715	164.2	70.9941	164.2	71.3203	164.2	75.5215	164.2	75.8027	164.2	78.1523	164.2	79.4707	164.2	82.2031
164.3	0	164.3	46.1523	164.3	55.1426	164.3	59.2227	164.3	63.252	164.3	64.6211	164.3	67.002	164.3	68.291	164.3	69.7715	164.3	71.0137	164.3	71.3203	164.3	75.5215	164.3	75.7832	164.3	78.1523	164.3	79.4902	164.3	82.2129
164.4	0	164.4	46.1211	164.4	55.1113	164.4	59.1914	164.4	63.2109	164.4	64.5898	164.4	66.9609	164.4	68.2793	164.4	69.7109	164.4	70.9727	164.4	71.2793	164.4	75.4707	164.4	75.7324	164.4	78.1309	164.4	79.4492	164.4	82.1719
164.5	0	164.5	46.1406	164.5	55.1113	164.5	59.1816	164.5	63.1895	164.5	64.5703	164.5	66.9609	164.5	68.2695	164.5	69.6914	164.5	70.9824	164.5	71.2598	164.5	75.4805	164.5	75.7324	164.5	78.1211	164.5	79.4395	164.5	82.1738
164.6	0	164.6	46.1309	164.6	55.1113	164.6	59.1719	164.6	63.1699	164.6	64.5703	164.6	66.9512	164.6	68.2402	164.6	69.6816	164.6	70.9727	164.6	71.25	164.6	75.4707	164.6	75.7129	164.6	78.1113	164.6	79.4395	164.6	82.1641
164.7	0	164.7	46.1211	164.7	55.1113	164.7	59.1523	164.7	63.1504	164.7	64.5508	164.7	66.9512	164.7	68.25	164.7	69.6602	164.7	70.9629	164.7	71.2402	164.7	75.4805	164.7	75.7031	164.7	78.0801	164.7	79.4297	164.7	82.1543
164.8	0	164.8	46.1094	164.8	55.0801	164.8	59.1406	164.8	63.1387	164.8	64.5293	164.8	66.9199	164.8	68.2285	164.8	69.6387	164.8	70.9414	164.8	71.2188	164.8	75.4688	164.8	75.6797	164.8	78.0586	164.8	79.3984	164.8	82.1523
164.9	0	164.9	46.1211	164.9	55.0996	164.9	59.1309	164.9	63.1484	164.9	64.5293	164.9	66.9297	164.9	68.2285	164.9	69.6504	164.9	70.9414	164.9	71.2305	164.9	75.4688	164.9	75.6699	164.9	78.0684	164.9	79.3887	164.9	82.1621
165	0	165	46.1016	165	55.0918	165	59.1113	165	63.1289	165	64.5313	165	66.9199	165	68.2305	165	69.6387	165	70.9219	165	71.2109	165	75.4395	165	75.6602	165	78.0586	165	79.3691	165	82.1426
165.1	0	165.1	46.0918	165.1	55.0918	165.1	59.0918	165.1	63.1406	165.1	64.5098	165.1	66.8906	165.1	68.2305	165.1	69.6289	165.1	70.9121	165.1	71.2207	165.1	75.4199	165.1	75.6504	165.1	78.0391	165.1	79.3594	165.1	82.1328
165.2	0	165.2	46.1113	165.2	55.1406	165.2	59.1211	165.2	63.1309	165.2	64.5488	165.2	66.9121	165.2	68.25	165.2	69.668	165.2	70.9531	165.2	71.2598	165.2	75.4609	165.2	75.6699	165.2	78.0684	165.2	79.3789	165.2	82.1621
165.3	0	165.3	46.1211	165.3	55.1914	165.3	59.1406	165.3	63.1797	165.3	64.5781	165.3	66.9316	165.3	68.2891	165.3	69.709	165.3	70.9922	165.3	71.291	165.3	75.5	165.3	75.7207	165.3	78.1094	165.3	79.4199	165.3	82.1816
165.4	0	165.4	46.0918	165.4	55.2207	165.4	59.1621	165.4	63.2207	165.4	64.5801	165.4	66.9414	165.4	68.3105	165.4	69.7285	165.4	71.002	165.4	71.3105	165.4	75.5215	165.4	75.75	165.4	78.1289	165.4	79.4395	165.4	82.1934
165.5	0	165.5	46.0996	165.5	55.1699	165.5	59.1016	165.5	63.1895	165.5	64.5488	165.5	66.8809	165.5	68.2793	165.5	69.6875	165.5	70.9629	165.5	71.291	165.5	75.5	165.5	75.7012	165.5	78.0781	165.5	79.3887	165.5	82.1719
165.6	0	165.6	46.0918	165.6	55.1211	165.6	59.0313	165.6	63.1504	165.6	64.5	165.6	66.7813	165.6	68.1992	165.6	69.6191	165.6	70.873	165.6	71.2305	165.6	75.4199	165.6	75.6406	165.6	78.0293	165.6	79.3301	165.6	82.0918
165.7	0	165.7	46.0898	165.7	55.1211	165.7	59.0215	165.7	63.1191	165.7	64.4883	165.7	66.7578	165.7	68.1895	165.7	69.5879	165.7	70.8711	165.7	71.2207	165.7	75.3906	165.7	75.6406	165.7	78.0176	165.7	79.3086	165.7	82.0625
165.8	0	165.8	46.0898	165.8	55.1191	165.8	59	165.8	63.1094	165.8	64.4883	165.8	66.7578	165.8	68.1582	165.8	69.5684	165.8	70.8418	165.8	71.1895	165.8	75.3594	165.8	75.6094	165.8	78.0176	165.8	79.2891	165.8	82.0508
165.9	0	165.9	46.0898	165.9	55.1113	165.9	59.002	165.9	63.1309	165.9	64.4883	165.9	66.7598	165.9	68.1602	165.9	69.5488	165.9	70.8418	165.9	71.1797	165.9	75.3516	165.9	75.6113	165.9	78	165.9	79.2891	165.9	82.043
166	0	166	46.1289	166	55.1094	166	59.0117	166	63.1172	166	64.4883	166	66.7578	166	68.1387	166	69.5566	166	70.832	166	71.1797	166	75.3496	166	75.5996	166	77.9883	166	79.2891	166	82.0117
166.1	0	166.1	46.1191	166.1	55.0996	166.1	58.9902	166.1	63.1074	166.1	64.4688	166.1	66.7383	166.1	68.1074	166.1	69.5371	166.1	70.8301	166.1	71.1484	166.1	75.3203	166.1	75.5801	166.1	77.9785	166.1	79.2773	166.1	82.002
166.2	0	166.2	46.0801	166.2	55.0703	166.2	58.9824	166.2	63.0781	166.2	64.459	166.2	66.7402	166.2	68.0801	166.2	69.5078	166.2	70.8125	166.2	71.1113	166.2	75.3008	166.2	75.5605	166.2	77.9492	166.2	79.2402	166.2	81.9824
166.3	0	166.3	46.0586	166.3	55.0996	166.3	59.0098	166.3	63.0859	166.3	64.4785	166.3	66.8184	166.3	68.0879	166.3	69.5273	166.3	70.8301	166.3	71.1094	166.3	75.3086	166.3	75.5684	166.3	77.9766	166.3	79.2773	166.3	82
166.4	0	166.4	46.0488	166.4	55.1094	166.4	59.0215	166.4	63.0781	166.4	64.5078	166.4	66.8379	166.4	68.0879	166.4	69.5176	166.4	70.8398	166.4	71.1094	166.4	75.2793	166.4	75.5488	166.4	77.9785	166.4	79.2676	166.4	81.9902
166.5	0	166.5	46.0391	166.5	55.1191	166.5	59.002	166.5	63.0781	166.5	64.498	166.5	66.8184	166.5	68.0781	166.5	69.498	166.5	70.8516	166.5	71.0996	166.5	75.2793	166.5	75.541	166.5	77.9688	166.5	79.2695	166.5	81.9707
166.6	0	166.6	46.0293	166.6	55.1309	166.6	59.041	166.6	63.0977	166.6	64.4883	166.6	66.8281	166.6	68.0781	166.6	69.5273	166.6	70.8711	166.6	71.0898	166.6	75.2793	166.6	75.5703	166.6	77.9785	166.6	79.2793	166.6	81.959
166.7	0	166.7	46.0293	166.7	55.1094	166.7	59.0508	166.7	63.0879	166.7	64.4688	166.7	66.8086	166.7	68.0684	166.7	69.5566	166.7	70.8223	166.7	71.0801	166.7	75.2598	166.7	75.5508	166.7	77.9492	166.7	79.2598	166.7	81.9492
166.8	0	166.8	46.041	166.8	55.0898	166.8	59.0605	166.8	63.0977	166.8	64.459	166.8	66.8301	166.8	68.0488	166.8	69.5469	166.8	70.8105	166.8	71.0703	166.8	75.2695	166.8	75.541	166.8	77.918	166.8	79.2695	166.8	81.9492
166.9	0	166.9	46.0605	166.9	55.1113	166.9	59.0918	166.9	63.1094	166.9	64.4805	166.9	66.8613	166.9	68.0703	166.9	69.5781	166.9	70.8418	166.9	71.1016	166.9	75.2695	166.9	75.582	166.9	77.9492	166.9	79.2813	166.9	81.9707
167	0	167	46.041	167	55.1016	167	59.0938	167	63.0801	167	64.4609	167	66.8516	167	68.0605	167	69.5898	167	70.8438	167	71.0918	167	75.2402	167	75.5625	167	77.9297	167	79.2715	167	81.9512
167.1	0	167.1	46.0605	167.1	55.1211	167.1	59.1113	167.1	63.0996	167.1	64.4688	167.1	66.8809	167.1	68.0898	167.1	69.6094	167.1	70.873	167.1	71.0898	167.1	75.25	167.1	75.5918	167.1	77.9492	167.1	79.3008	167.1	81.9707
167.2	0	167.2	46.0703	167.2	55.1211	167.2	59.1211	167.2	63.0996	167.2	64.459	167.2	66.9102	167.2	68.1094	167.2	69.6074	167.2	70.8809	167.2	71.1094	167.2	75.2695	167.2	75.5918	167.2	77.9688	167.2	79.3203	167.2	81.9609
167.3	0	167.3	46.0996	167.3	55.1211	167.3	59.1211	167.3	63.0977	167.3	64.459	167.3	66.8887	167.3	68.1094	167.3	69.627	167.3	70.8809	167.3	71.1191	167.3	75.2695	167.3	75.6016	167.3	77.9688	167.3	79.3184	167.3	81.9492
167.4	0	167.4	46.1211	167.4	55.1328	167.4	59.1523	167.4	63.1094	167.4	64.4609	167.4	66.9004	167.4	68.1309	167.4	69.6289	167.4	70.8926	167.4	71.1523	167.4	75.2695	167.4	75.6113	167.4	77.9805	167.4	79.3203	167.4	81.9707
167.5	0	167.5	46.1211	167.5	55.1328	167.5	59.1523	167.5	63.0898	167.5	64.4414	167.5	66.9004	167.5	68.1211	167.5	69.6387	167.5	70.873	167.5	71.1406	167.5	75.2695	167.5	75.6113	167.5	77.9609	167.5	79.3008	167.5	81.9512
167.6	0	167.6	46.1406	167.6	55.1523	167.6	59.1523	167.6	63.0898	167.6	64.4395	167.6	66.9199	167.6	68.1309	167.6	69.6484	167.6	70.8828	167.6	71.1602	167.6	75.2695	167.6	75.6113	167.6	77.9707	167.6	79.3008	167.6	81.9902
167.7	0	167.7	46.1406	167.7	55.1406	167.7	59.1426	167.7	63.0801	167.7	64.4199	167.7	66.9102	167.7	68.1094	167.7	69.6094	167.7	70.8926	167.7	71.1699	167.7	75.2793	167.7	75.5918	167.7	77.9609	167.7	79.291	167.7	81.9805
167.8	0	167.8	46.1406	167.8	55.1211	167.8	59.1328	167.8	63.0703	167.8	64.4102	167.8	66.9102	167.8	68.1309	167.8	69.5996	167.8	70.9023	167.8	71.1699	167.8	75.2891	167.8	75.5918	167.8	77.9805	167.8	79.3008	167.8	82
167.9	0	167.9	46.1602	167.9	55.1309	167.9	59.1621	167.9	63.0781	167.9	64.4297	167.9	66.9297	167.9	68.1484	167.9	69.6074	167.9	70.9023	167.9	71.1992	167.9	75.2988	167.9	75.6113	167.9	78	167.9	79.2988	167.9	82.0098
168	0	168	46.1602	168	55.1211	168	59.1426	168	63.0996	168	64.4102	168	66.9199	168	68.1387	168	69.5977	168	70.8926	168	71.1797	168	75.2891	168	75.5918	168	77.9902	168	79.2891	168	82.0195
168.1	0	168.1	46.1699	168.1	55.1211	168.1	59.1406	168.1	63.0879	168.1	64.4297	168.1	66.9199	168.1	68.1191	168.1	69.6074	168.1	70.9023	168.1	71.1797	168.1	75.3086	168.1	75.6094	168.1	78.0098	168.1	79.2891	168.1	82.0293
168.2	0	168.2	46.1523	168.2	55.1211	168.2	59.1328	168.2	63.0898	168.2	64.4102	168.2	66.9297	168.2	68.1309	168.2	69.5996	168.2	70.8828	168.2	71.1816	168.2	75.3105	168.2	75.5918	168.2	78	168.2	79.2813	168.2	82.041
168.3	0	168.3	46.1504	168.3	55.1113	168.3	59.123	168.3	63.0801	168.3	64.3906	168.3	66.9004	168.3	68.1309	168.3	69.5898	168.3	70.8633	168.3	71.1816	168.3	75.2891	168.3	75.5918	168.3	77.9805	168.3	79.2305	168.3	82.0215
168.4	0	168.4	46.1309	168.4	55.1113	168.4	59.1133	168.4	63.0605	168.4	64.3711	168.4	66.9004	168.4	68.1113	168.4	69.5586	168.4	70.8438	168.4	71.1816	168.4	75.2793	168.4	75.5625	168.4	77.9609	168.4	79.2109	168.4	82.0117
168.5	0	168.5	46.1211	168.5	55.0723	168.5	59.082	168.5	63.0605	168.5	64.3516	168.5	66.8809	168.5	68.1016	168.5	69.5586	168.5	70.8223	168.5	71.1504	168.5	75.2813	168.5	75.5527	168.5	77.9414	168.5	79.1914	168.5	82.0039
168.6	0	168.6	46.1113	168.6	55.0605	168.6	59.0723	168.6	63.0391	168.6	64.3496	168.6	66.8711	168.6	68.0898	168.6	69.5488	168.6	70.8223	168.6	71.1309	168.6	75.2715	168.6	75.5625	168.6	77.9102	168.6	79.1895	168.6	82.0039
168.7	0	168.7	46.1016	168.7	55.0313	168.7	59.0625	168.7	63.0293	168.7	64.3398	168.7	66.8594	168.7	68.0605	168.7	69.5293	168.7	70.8027	168.7	71.1309	168.7	75.252	168.7	75.541	168.7	77.9004	168.7	79.1797	168.7	81.9727
168.8	0	168.8	46.0918	168.8	55.0313	168.8	59.0625	168.8	63.0391	168.8	64.3398	168.8	66.8398	168.8	68.041	168.8	69.5195	168.8	70.7715	168.8	71.1094	168.8	75.2324	168.8	75.5117	168.8	77.8711	168.8	79.1504	168.8	81.9629
168.9	0	168.9	46.0703	168.9	55.0313	168.9	59.0215	168.9	63.0391	168.9	64.3203	168.9	66.8301	168.9	68.0293	168.9	69.5195	168.9	70.7617	168.9	71.0898	168.9	75.2012	168.9	75.5117	168.9	77.8496	168.9	79.1094	168.9	81.9238
169	0	169	46.0605	169	55.0215	169	59.0215	169	63.0215	169	64.3203	169	66.8301	169	68.0098	169	69.5098	169	70.7617	169	71.0703	169	75.1914	169	75.502	169	77.8398	169	79.1094	169	81.9121
169.1	0	169.1	46.041	169.1	55.0117	169.1	59.002	169.1	62.9902	169.1	64.3203	169.1	66.8008	169.1	68.0117	169.1	69.4902	169.1	70.7324	169.1	71.0508	169.1	75.1719	169.1	75.4707	169.1	77.8105	169.1	79.0898	169.1	81.8828
169.2	0	169.2	46.041	169.2	55.002	169.2	58.9824	169.2	62.9707	169.2	64.3184	169.2	66.8008	169.2	67.9922	169.2	69.4609	169.2	70.7109	169.2	71.041	169.2	75.1602	169.2	75.4805	169.2	77.8008	169.2	79.0586	169.2	81.8633
169.3	0	169.3	46.0293	169.3	54.9727	169.3	58.9727	169.3	62.9707	169.3	64.3105	169.3	66.7793	169.3	67.9805	169.3	69.4492	169.3	70.7012	169.3	71.0313	169.3	75.1602	169.3	75.4629	169.3	77.7793	169.3	79.0488	169.3	81.8418
