TITLE,no-pep_3
DATA TYPE,CD SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2024/04/26
TIME,15:56:38
SPECTROMETER/DATA SYSTEM,JASCO Corp., J-1500, Rev. 1.00
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  260.0000
LASTX,  190.0000
NPOINTS,      71
FIRSTY,     0.27288
MAXY,    49.81711
MINY,   -36.53829
XYDATA
Channel 1
,24.99,34.99,45,55.01,65,75.01,94.99
260,0.272876,0.449784,0.583018,0.251083,0.438808,0.288672,-0.0615626
259,0.167606,0.433399,0.288014,0.148662,0.327062,0.174034,-0.0415349
258,0.120173,0.394958,0.301096,0.0385004,-0.0805565,0.350725,0.0684052
257,0.178757,0.114574,0.419331,0.103327,-0.133792,0.20608,0.256771
256,0.53946,0.254056,0.336458,0.258358,0.111406,0.289034,0.105918
255,0.47964,0.500743,0.278417,0.374143,0.193124,0.283602,-0.226167
254,0.405841,0.263747,0.436738,0.192433,0.189594,-0.0743172,-0.116507
253,0.231777,0.290778,-0.0362651,0.279249,0.161482,0.0376833,0.150161
252,0.335441,0.272637,0.134136,0.153543,-0.061874,-0.029723,0.0792447
251,0.141811,0.240574,0.361434,-0.030326,-0.17311,-0.203748,-0.106691
250,0.0934953,0.25661,0.143763,-0.232339,-0.120885,-0.284883,-0.383121
249,0.130382,0.244315,0.0910474,-0.294107,0.100501,-0.435519,-0.441022
248,-0.292012,0.214031,-0.0185315,-0.242885,-0.426753,-0.575566,-0.678352
247,-0.0740479,-0.0414007,-0.0207835,-0.226778,-0.652486,-0.831146,-0.965312
246,-0.0610955,-0.125489,-0.295054,-0.697241,-0.878661,-0.870084,-1.04382
245,-0.606123,-0.495359,-0.726871,-1.19445,-1.12981,-1.42041,-1.47084
244,-0.646877,-0.840273,-1.0621,-1.45437,-1.49404,-1.6729,-1.92267
243,-0.924117,-1.37653,-1.34047,-1.58165,-1.9897,-2.1622,-2.54808
242,-1.66866,-1.47948,-1.99582,-2.17699,-2.68932,-2.62511,-2.8598
241,-2.22719,-2.08752,-2.53087,-2.82766,-3.63283,-3.31767,-3.52321
240,-2.95064,-2.97572,-3.15291,-3.79033,-4.12471,-4.39637,-4.26469
239,-4.23728,-4.11952,-4.30144,-4.57868,-5.10451,-5.44647,-5.28105
238,-5.48622,-5.1994,-5.10675,-5.5495,-6.28177,-6.45311,-6.20166
237,-7.13462,-6.70339,-6.33921,-7.29074,-7.24733,-7.92579,-7.20121
236,-8.92674,-8.29634,-7.77549,-8.66452,-8.40285,-9.24582,-8.40932
235,-11.0447,-10.3365,-9.5086,-10.2207,-9.97949,-10.6738,-9.61933
234,-13.402,-12.6538,-11.3984,-11.8335,-11.4279,-12.2588,-10.8119
233,-16.5723,-15.3454,-13.64,-13.1632,-13.311,-13.9491,-12.3785
232,-19.2057,-17.5495,-16.0939,-15.0552,-15.1611,-15.8819,-13.8719
231,-21.5903,-19.3558,-18.0741,-16.758,-16.6243,-17.2943,-15.6826
230,-24.3709,-21.6225,-20.3217,-18.6721,-18.7123,-19.0729,-17.3828
229,-26.4341,-24.5143,-22.2559,-20.5178,-20.5584,-21.2095,-18.6013
228,-28.3239,-26.6543,-24.5557,-22.145,-22.1978,-22.8736,-19.9925
227,-30.3611,-28.4753,-26.4387,-24.0896,-23.9735,-24.5053,-21.1275
226,-31.8793,-29.8974,-27.3021,-25.6332,-25.41,-26.3962,-22.3725
225,-32.6715,-31.4298,-28.7798,-26.3759,-26.9158,-28.0969,-24.0051
224,-33.5252,-32.2553,-30.1829,-27.287,-27.9479,-28.9116,-25.1166
223,-34.585,-33.0446,-30.9281,-28.5271,-28.1288,-29.3112,-26.0718
222,-35.4745,-33.7321,-31.657,-29.8791,-29.1191,-29.6846,-27.6019
221,-35.913,-34.0667,-32.1497,-30.612,-29.5269,-31.0919,-27.2643
220,-36.0595,-34.0653,-32.1315,-30.3725,-29.5211,-31.4233,-27.3189
219,-36.5383,-34.4012,-32.4499,-30.3869,-30.6524,-32.4872,-28.5966
218,-36.1863,-34.7254,-32.295,-30.5715,-31.1443,-32.9297,-28.7862
217,-35.6386,-34.9719,-32.1371,-30.5307,-31.3857,-33.2885,-29.5279
216,-35.727,-34.5576,-31.9771,-29.9564,-30.6748,-33.5473,-29.4458
215,-35.8511,-33.8331,-32.391,-30.5475,-30.9367,-34.4405,-29.5984
214,-35.3819,-33.2235,-32.5946,-30.9467,-31.6543,-34.2858,-30.2264
213,-35.2815,-33.4719,-32.3683,-30.9352,-32.0746,-34.3917,-30.8505
212,-34.8605,-33.7516,-32.835,-31.7751,-32.7692,-35.1732,-31.0666
211,-35.6265,-34.8582,-33.1149,-33.2854,-33.7394,-36.5182,-32.5959
210,-35.9398,-34.7849,-33.7256,-34.2943,-34.9395,-37.3189,-34.0997
