TITLE,gp33_1
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,24/04/26
TIME,16:56:37
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
XUNITS,Temperature[C]
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,   25.0000
LASTX,   95.0000
NPOINTS,     141
XYDATA
25.0000,-37.313,358.123
25.4700,-37.958,352.948
25.9900,-37.3612,357.216
26.4900,-37.9194,359.345
26.9900,-37.3146,361.579
27.4900,-37.2589,361.695
28.0000,-37.2102,361.919
28.4800,-37.3097,361.412
28.9900,-37.0363,362.424
29.4800,-37.5447,362.772
29.9900,-37.0605,363.676
30.4900,-37.0903,363.86
30.9900,-37.1319,365.844
31.4900,-36.7215,366.593
31.9800,-36.8363,366.758
32.4900,-37.6038,367.451
32.9800,-36.9911,367.397
33.4800,-36.5991,367.492
33.9800,-36.4873,367.418
34.4900,-36.7872,368.006
34.9900,-37.2294,368.32
35.4800,-36.9912,367.064
35.9900,-36.6658,369.459
36.4900,-36.8036,369.239
36.9900,-35.9657,369.031
37.4800,-36.2012,369.249
37.9800,-36.1799,369.708
38.4900,-36.9233,369.753
39.0000,-36.3852,369.703
39.4900,-36.0965,369.748
39.9900,-36.2892,369.64
40.4900,-35.2415,369.882
40.9900,-36.385,370.167
41.4900,-35.9989,370.25
41.9900,-36.6355,370.33
42.4900,-36.7396,370.307
42.9900,-36.5897,370.231
43.5000,-36.5104,370.019
43.9900,-36.1478,370.021
44.5000,-36.4114,369.957
44.9900,-36.8364,369.206
45.4800,-36.4747,369.608
45.9900,-36.7703,370.135
46.4800,-37.042,369.948
46.9900,-36.3991,369.633
47.4800,-36.7356,369.393
47.9900,-35.9985,369.509
48.4900,-36.2815,369.161
48.9900,-36.684,368.071
49.5000,-36.7298,367.786
49.9900,-36.4596,367.618
50.4900,-35.6158,367.108
51.0000,-35.8684,366.699
51.4900,-36.2967,366.696
51.9900,-35.4212,365.854
52.4900,-34.4714,365.684
53.0000,-34.9416,365.328
53.4900,-34.6813,365.272
53.9900,-34.7458,364.594
54.4900,-34.687,363.978
55.0000,-33.9762,363.839
55.4800,-32.5751,361.984
55.9900,-32.4782,362.171
56.4900,-32.2232,361.347
57.0000,-32.3887,362.576
57.4800,-32.0306,361.387
57.9900,-31.5034,361.411
58.5000,-30.5209,361.435
58.9900,-30.2222,360.9
59.4900,-30.7955,360.986
60.0000,-30.2426,361.495
60.4900,-30.1524,360.983
61.0000,-29.5208,361.107
61.5000,-29.5093,360.975
61.9900,-29.9363,360.073
62.5000,-28.9904,360.824
62.9900,-29.2094,360.682
63.4900,-28.9711,360.164
63.9900,-28.4669,359.786
64.4900,-28.6894,359.923
65.0000,-28.7153,360.13
65.4900,-29.317,360.68
65.9900,-28.8526,361.008
66.4900,-29.3605,361.154
66.9900,-28.7549,361.175
67.4800,-28.7694,361.233
67.9900,-28.9472,361.075
68.4900,-28.6608,360.958
68.9900,-28.7144,361.077
69.4900,-28.5915,360.881
70.0000,-28.7605,360.926
70.5000,-28.8098,360.889
70.9900,-28.0415,360.967
71.4900,-28.2568,361.12
71.9900,-28.1128,361.136
72.4900,-27.4906,361.235
72.9900,-27.6779,361.196
73.4900,-28.5726,361.306
73.9900,-27.8141,361.441
74.4900,-27.724,361.513
74.9900,-28.4297,361.125
75.5000,-27.9552,360.988
75.9900,-28.8063,361.421
76.4900,-28.6596,361.943
76.9900,-28.6713,362.053
77.4800,-28.3334,361.664
77.9900,-27.7804,361.649
78.5000,-28.3646,361.264
78.9800,-28.2493,361.641
79.4900,-28.4514,361.748
80.0000,-28.0922,361.814
80.5000,-27.8741,361.596
81.0000,-28.2835,361.088
81.4900,-27.5282,361.382
81.9900,-28.2371,361.411
82.4900,-27.9174,361.408
83.0000,-28.0312,361.534
83.4900,-27.8,361.666
83.9900,-28.0098,361.783
84.5000,-28.1001,361.899
85.0000,-28.7782,362.031
85.4900,-27.9941,362.127
86.0000,-28.1966,362.169
86.4900,-28.1494,362.241
87.0000,-28.0254,362.362
87.5000,-27.7682,362.54
88.0000,-27.8558,362.679
88.5000,-27.755,362.841
89.0000,-27.5883,362.531
89.4900,-27.3243,362.305
90.0000,-26.1173,362.084
90.4900,-27.129,362.202
91.0000,-26.9001,362.554
91.4900,-27.3013,362.477
92.0000,-26.8667,362.568
92.5000,-26.654,362.467
93.0000,-27.1055,362.366
93.5000,-26.5701,362.203
94.0000,-26.5864,362.098
94.5000,-26.4954,362.204
95.0000,-26.3636,361.872

##### Extended Information
[Comments]
Sample name,gp33_1
Comment,x
User
Division
Company,U of Washington

[Detailed Information]
Creation date,4/26/2024 3:56 PM

Data array type,Non-linear data array * 2
Horizontal axis,Temperature [C]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Start,25 C
End,95 C
Data points,141     

[Measurement Information]
Instrument name,J1500
Model name,J-1500
Serial No.,B044061638

Detector,PM-539
Detector S/N,B044061638
  Lock-in amp.,X mode
  HT volt,Auto

Accessory,MPTC-513
Accessory S/N,A005061647
  Cell,1
  Control sensor,Holder
  Monitor sensor,Holder
  Start Mode,Keep target temperature +/-0.10 deg C while 5 seconds

Measurement date,4/26/2024 3:45 PM

Photometric mode,CD, HT
CD scale,2000 mdeg/1.0 dOD
FL scale,200 mdeg/1.0 dOD
D.I.T.,2 sec
Bandwidth,1.00 nm
Monitor wavelength,222 nm
Baseline correction,None
Shutter control,Auto
No. of cycle,1


