TITLE,gp33_2
DATA TYPE,CD SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2024/04/26
TIME,15:56:38
SPECTROMETER/DATA SYSTEM,JASCO Corp., J-1500, Rev. 1.00
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  260.0000
LASTX,  190.0000
NPOINTS,      71
FIRSTY,     0.06222
MAXY,    46.34748
MINY,   -38.03608
XYDATA
Channel 1
,24.99,35,44.99,55.01,65,75,95
260,0.0622181,0.40915,0.217046,0.226546,0.304228,0.287482,0.285845
259,0.198983,0.293524,0.359137,0.278426,0.402685,0.370629,0.251915
258,0.356702,0.320716,0.208626,0.0669816,0.110506,0.347109,0.313565
257,0.209962,0.355461,0.116603,0.28263,0.272642,0.365925,0.440678
256,0.230641,0.142411,0.245599,0.533359,0.375734,0.158951,0.221679
255,0.126842,0.328466,0.407528,0.401838,0.304333,0.175886,0.102308
254,0.239116,0.285148,0.234396,0.156059,0.489884,0.139147,0.115855
253,0.244583,0.0269307,0.338211,0.225786,0.327848,0.0837923,-0.215479
252,0.235221,0.050425,0.121648,0.289048,0.0137095,-0.0272342,0.039724
251,0.101255,0.265754,0.229873,0.243976,0.122571,0.169846,-0.137001
250,0.166117,0.381501,0.173139,0.323089,0.285842,0.0166533,-0.260178
249,0.253506,0.00882548,0.103746,0.11754,-0.0350875,-0.0903554,-0.268966
248,0.217916,0.04189,0.171507,0.231292,-0.3451,-0.245346,-0.454157
247,0.0756239,-0.114812,-0.132463,-0.0833406,-0.561644,-0.65039,-0.849412
246,-0.100606,-0.240961,-0.47869,-0.351734,-0.865131,-0.809685,-1.09375
245,-0.505741,-0.517791,-0.746816,-0.580611,-1.40375,-1.01993,-1.48217
244,-0.69084,-1.11695,-1.05102,-1.08175,-1.34116,-1.28016,-1.55963
243,-1.10818,-1.53154,-1.23761,-1.53058,-1.73673,-2.01774,-1.90393
242,-1.78731,-2.13412,-2.00734,-2.10319,-2.27478,-2.71719,-2.69366
241,-2.6245,-2.92783,-2.68328,-3.04835,-3.21877,-3.30643,-3.56647
240,-3.65655,-3.99308,-3.62608,-3.85358,-3.93203,-4.011,-4.39117
239,-4.71785,-5.26331,-5.1679,-4.98058,-5.00541,-4.94075,-5.10883
238,-6.62041,-7.12842,-7.19772,-6.67843,-6.03208,-6.24589,-5.68796
237,-9.07842,-9.25393,-9.42364,-8.33096,-7.05587,-7.47962,-7.06102
236,-11.9061,-11.9238,-11.6097,-10.2186,-8.84519,-8.50118,-8.43588
235,-14.6033,-14.6891,-14.413,-12.4769,-10.3103,-9.75461,-9.46472
234,-17.7737,-17.2908,-17.1124,-14.4848,-11.8184,-11.2167,-10.576
233,-21.1537,-20.8056,-20.4665,-17.3015,-13.4035,-12.9347,-12.0244
232,-23.9885,-24.1283,-23.1728,-19.4792,-15.026,-14.438,-13.4314
231,-26.3859,-26.2198,-25.356,-21.1801,-16.8807,-15.8126,-14.4469
230,-29.7675,-28.8538,-27.8871,-23.3144,-18.6098,-17.5785,-16.0041
229,-31.9715,-31.0367,-29.9555,-25.401,-20.5455,-19.1979,-17.8617
228,-33.2472,-32.4524,-31.2728,-26.86,-21.8376,-20.7604,-19.5623
227,-34.2836,-33.3703,-32.3399,-28.0876,-23.5443,-22.0847,-20.7209
226,-35.5639,-34.5119,-33.5752,-29.1621,-25.0305,-23.5015,-21.3525
225,-36.2159,-35.2585,-34.4572,-30.7158,-25.6336,-25.1771,-22.6854
224,-36.7255,-35.4119,-34.5176,-31.4653,-26.9346,-26.0271,-23.3198
223,-37.2211,-36.0225,-34.8471,-31.618,-27.708,-26.8682,-24.2963
222,-37.2373,-36.9421,-34.8092,-31.8691,-28.7243,-27.8146,-25.6447
221,-37.562,-36.7726,-35.4595,-32.7044,-28.9627,-28.487,-25.7584
220,-37.8187,-36.7163,-35.7341,-33.3538,-29.2283,-28.496,-26.4552
219,-37.6261,-36.8129,-35.6436,-33.0158,-29.3714,-28.8394,-26.8182
218,-38.0361,-36.6184,-35.7021,-32.9171,-29.2001,-29.2692,-27.4146
217,-37.6123,-36.7516,-35.3343,-32.4441,-29.3851,-29.1855,-27.6541
216,-37.2912,-35.5356,-34.9971,-32.6434,-30.0602,-29.6875,-28.0048
215,-36.3131,-34.839,-35.3022,-32.7435,-29.7286,-30.055,-27.9938
214,-36.549,-34.8317,-35.5621,-33.2473,-29.6903,-30.2071,-28.5182
213,-35.9066,-35.5774,-34.5475,-33.5589,-30.523,-30.5359,-29.4257
212,-36.2942,-35.4321,-34.2833,-34.1097,-31.6271,-31.0739,-29.4527
