TITLE,gp33_3
DATA TYPE,CD SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2024/04/26
TIME,15:56:38
SPECTROMETER/DATA SYSTEM,JASCO Corp., J-1500, Rev. 1.00
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  260.0000
LASTX,  190.0000
NPOINTS,      71
FIRSTY,     0.11438
MAXY,    64.11684
MINY,   -37.41639
XYDATA
Channel 1
,25.01,34.99,45.01,55,65.01,75,95
260,0.114377,0.147848,0.0886721,0.114738,-0.0273361,0.0269714,0.119914
259,0.0955706,0.378218,-0.02804,0.354227,0.172562,-0.0823702,0.164292
258,0.36116,0.111871,0.0169712,0.165081,0.181796,0.123196,-0.0131299
257,0.358981,0.180019,0.0128348,0.27943,0.185015,0.336956,0.182854
256,0.298308,0.135616,0.145262,0.255496,0.0516471,0.217116,0.536528
255,0.371635,0.208294,0.320192,0.449093,0.268222,0.0992316,0.323374
254,0.0307997,0.114157,-0.038042,0.166688,0.283407,-0.0128881,0.18426
253,0.0509933,0.227023,-0.0899816,-0.000435462,0.218227,0.105865,-0.0929043
252,0.0108861,0.249316,-0.0141003,0.214702,0.0867246,0.00320061,0.002939
251,0.118332,0.21308,-0.0774835,0.303317,-0.119728,-0.36903,-0.0794278
250,0.00636649,-0.0872499,0.112409,0.232667,-0.149663,-0.379717,-0.283744
249,-0.151174,-0.0906333,0.0097117,-0.282135,-0.0223616,-0.462501,-0.509399
248,-0.278983,-0.0755755,-0.270411,-0.353482,-0.258485,-0.504329,-0.519069
247,-0.298498,-0.0803076,-0.353101,-0.561507,-0.477985,-0.873091,-0.556705
246,-0.696753,-0.514064,-0.673234,-0.471657,-0.779531,-1.02336,-1.17884
245,-0.831365,-0.43289,-0.462788,-0.772805,-1.1372,-1.31732,-1.64982
244,-0.72028,-0.812248,-0.841318,-1.19327,-1.52215,-1.67539,-2.07312
243,-1.11677,-1.40359,-1.594,-1.75371,-1.88032,-2.13358,-2.50287
242,-1.8224,-1.98173,-1.93179,-2.38642,-2.83649,-2.7874,-2.8826
241,-2.98137,-2.94739,-2.93879,-3.28895,-3.38794,-3.47141,-3.37893
240,-3.92123,-4.07953,-4.11684,-4.04623,-4.02291,-3.946,-4.22669
239,-5.01591,-5.53193,-5.36953,-5.22744,-5.17391,-4.84988,-5.17921
238,-6.77667,-7.21669,-6.7616,-6.76551,-6.14285,-5.98362,-6.19536
237,-9.23672,-9.47185,-9.17152,-8.51486,-7.59262,-7.27849,-7.05723
236,-12.0048,-11.682,-11.8148,-10.2048,-9.19333,-8.79555,-8.08374
235,-15.2408,-14.8017,-14.603,-12.7547,-10.6301,-10.2546,-9.32957
234,-17.8769,-17.8237,-17.372,-14.8182,-11.9063,-11.4989,-10.7549
233,-20.8554,-20.5283,-20.6572,-17.3772,-13.5062,-13.1056,-12.179
232,-24.0831,-23.7458,-23.1491,-19.4587,-15.4255,-14.6674,-13.4576
231,-26.5048,-26.4125,-25.3955,-21.378,-17.1055,-16.183,-14.7248
230,-29.1095,-28.6419,-27.8068,-23.55,-18.9247,-18.0699,-16.029
229,-31.1669,-30.5177,-30.0953,-25.277,-20.3392,-19.5376,-17.9062
228,-32.5187,-32.3305,-31.7147,-27.025,-22.0742,-21.5475,-19.1887
227,-33.9746,-33.5717,-32.8012,-28.4918,-23.6311,-23.114,-20.4853
226,-35.5672,-34.9313,-33.5936,-29.5169,-25.109,-24.0969,-21.6437
225,-36.7241,-35.5611,-34.018,-30.5269,-26.303,-25.2635,-23.0801
224,-37.219,-36.199,-34.6929,-31.3938,-27.8935,-26.2362,-24.029
223,-36.9176,-36.1003,-35.2692,-32.1143,-28.3087,-27.2097,-24.3056
222,-37.0277,-36.2467,-35.346,-32.3056,-28.852,-27.9009,-25.4234
221,-37.3728,-36.641,-35.352,-32.7542,-29.549,-28.6681,-26.0873
220,-37.2489,-36.9075,-35.8528,-32.6417,-29.4497,-28.9014,-26.4533
219,-37.1619,-37.1794,-36.1053,-32.6058,-29.9512,-29.4013,-27.0112
218,-37.4164,-37.2486,-35.8997,-33.2239,-29.7561,-29.769,-27.9329
217,-37.1427,-36.9088,-35.772,-32.907,-29.4962,-29.999,-27.8443
216,-36.9597,-36.1313,-35.9678,-32.7808,-30.0155,-29.5537,-27.5316
215,-36.6379,-35.5406,-36.1346,-32.5484,-30.0076,-29.7731,-27.6069
214,-36.4416,-35.2723,-35.7751,-32.9803,-30.0653,-30.2298,-29.6688
213,-36.2777,-35.1807,-35.0544,-32.973,-31.8131,-30.4396,-29.9151
212,-36.3554,-35.5082,-34.9346,-32.8873,-32.0782,-31.0556,-29.7012
211,-36.1839,-35.6404,-34.5741,-33.5834,-33.1094,-32.5268,-30.7638
210,-36.8209,-35.6267,-35.2945,-35.2475,-34.782,-33.8247,-32.1484
209,-36.2769,-35.0577,-34.7686,-35.9478,-35.0102,-35.1507,-32.9045
208,-35.7894,-33.5176,-34.9985,-36.2073,-35.5109,-37.0319,-32.7166
207,-31.8846,-32.5693,-32.0822,-32.1737,-35.6762,-36.29,-32.8486
206,-27.7569,-27.4111,-28.0119,-28.6718,-34.5083,-34.5222,-30.8924
205,-21.9768,-20.2235,-20.8858,-26.1425,-31.6307,-30.5682,-20.0622
204,-18.618,-14.8055,-12.7859,-20.0084,-21.9417,-27.9619,-15.5129
203,-9.71584,-4.09781,-6.35447,-12.4522,-22.8149,-23.092,-1.12596
202,-0.836442,4.16999,2.12095,-0.296058,-13.3951,-25.7108,17.7217
201,7.64331,13.6242,10.6697,9.86114,3.94642,-18.431,19.3552
200,23.0019,22.7814,10.7503,10.2103,11.8628,8.10181,37.5163
199,42.5312,29.2773,18.8752,45.3356,20.6021,50.3282,34.1153
198,61.1141,36.3359,53.4516,49.4525,37.5698,35.7774,1.08469
197,64.1168,17.468,11.3464,26.2996,42.8805,20.6919,10.7211
196,62.4767,3.339,26.9966,16.8877,25.2472,48.1812,20.8412
195,28.3269,28.6967,19.5153,10.5448,4.92293,37.8985,15.9529
194,27.7961,38.4358,12.8317,8.19685,49.7241,2.29004,31.1897
193,1.39328,53.1524,37.4737,3.17775,27.981,23.2164,33.204
192,8.80437,17.6337,17.6704,4.73132,44.3216,4.56624,11.9895
191,18.1375,-1.99274,12.6547,36.3106,18.3451,37.2886,28.9158
190,15.563,10.7259,-6.67617,32.2645,5.37048,44.9032,50.0929
Channel 2
,25.01,34.99,45.01,55,65.01,75,95
260,286.013,286.419,286.57,286.807,287.002,287.291,287.601
259,286.084,286.52,286.653,286.973,287.065,287.411,287.781
258,286.169,286.622,286.816,287.188,287.186,287.567,287.949
